id_contrato,municipio_execucao,secretaria_responsavel,status_obra,orcamento_inicial_reais,valor_aditivos_reais,dias_de_atraso,percentual_conclusao
CT-2022-4645,Aracaju,Segurança,Atrasada,1379002.7,177685.81,358,28.3
CT-2022-4646,Estância,Educação,Paralisada,8522300.97,2564486.63,309,12.7
CT-2022-4647,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,1020729.42,0.0,0,100.0
CT-2022-4648,Estância,Segurança,Em Andamento,415591.31,0.0,0,42.0
CT-2022-4649,Barra dos Coqueiros,Cultura e Esporte,Paralisada,1738507.87,786443.42,169,28.3
CT-2022-4650,Nossa Senhora do Socorro,Saúde,Paralisada,1081214.19,2391505.68,1053,70.5
CT-2022-4651,Aracaju,Infraestrutura,Concluída,1180438.03,36090.76,0,100.0
CT-2022-4652,Aracaju,Educação,Atrasada,1959311.97,518668.49,194,36.0
CT-2022-4653,São Cristóvão,Educação,Concluída,5217393.86,0.0,0,100.0
CT-2022-4654,Aracaju,Saúde,Em Andamento,5559448.93,0.0,0,54.6
CT-2022-4655,Nossa Senhora do Socorro,Segurança,Concluída,2131439.31,0.0,0,100.0
CT-2022-4656,Itabaiana,Segurança,Concluída,5611155.68,474216.08,0,100.0
CT-2022-4657,Aracaju,Segurança,Concluída,693992.83,25516.44,0,100.0
CT-2022-4658,Lagarto,Segurança,Concluída,1080366.46,80131.2,0,100.0
CT-2022-4659,Aracaju,Cultura e Esporte,Em Andamento,672805.47,0.0,0,62.7
CT-2022-4660,Aracaju,Saúde,Paralisada,7768936.59,13594430.64,1278,64.4
CT-2022-4661,Barra dos Coqueiros,Segurança,Em Andamento,4390449.04,0.0,0,65.1
CT-2022-4662,Aracaju,Infraestrutura,Concluída,4534193.7,0.0,0,100.0
CT-2022-4663,Nossa Senhora do Socorro,Saúde,Paralisada,3630804.18,4842410.59,1103,20.9
CT-2022-4664,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,189983.33,75182.36,845,55.6
CT-2022-4665,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,862790.84,0.0,0,77.1
CT-2022-4666,Aracaju,Segurança,Concluída,6335155.17,76979.39,0,100.0
CT-2022-4667,Aracaju,Infraestrutura,Atrasada,2120882.0,410961.85,211,71.6
CT-2022-4668,Estância,Educação,Em Andamento,4222993.38,0.0,0,46.7
CT-2022-4669,Aracaju,Infraestrutura,Em Andamento,884847.04,0.0,0,19.1
CT-2022-4670,Estância,Educação,Concluída,353288.55,27744.45,0,100.0
CT-2022-4671,Estância,Cultura e Esporte,Concluída,5423857.37,0.0,0,100.0
CT-2022-4672,Itabaiana,Cultura e Esporte,Paralisada,947603.35,397677.04,347,17.7
CT-2022-4673,Aracaju,Saúde,Em Andamento,896390.25,0.0,0,42.1
CT-2022-4674,Itabaiana,Infraestrutura,Em Andamento,1682180.7,0.0,0,29.3
CT-2022-4675,Nossa Senhora do Socorro,Segurança,Concluída,2520377.61,0.0,0,100.0
CT-2022-4676,Lagarto,Educação,Concluída,3110591.88,0.0,0,100.0
CT-2022-4677,Itabaiana,Saúde,Em Andamento,7921082.54,0.0,0,78.4
CT-2022-4678,Aracaju,Educação,Em Andamento,4388967.98,0.0,0,5.2
CT-2022-4679,Aracaju,Educação,Paralisada,2393934.35,719169.99,302,71.4
CT-2022-4680,Aracaju,Infraestrutura,Paralisada,616848.18,142151.4,196,47.0
CT-2022-4681,São Cristóvão,Educação,Concluída,590025.71,46985.97,0,100.0
CT-2022-4682,Estância,Educação,Concluída,570123.47,50860.47,0,100.0
CT-2022-4683,Estância,Segurança,Concluída,13104687.17,0.0,0,100.0
CT-2022-4684,Itabaiana,Infraestrutura,Concluída,5164411.44,0.0,0,100.0
CT-2022-4685,São Cristóvão,Segurança,Em Andamento,420546.67,0.0,0,35.3
CT-2022-4686,São Cristóvão,Saúde,Paralisada,1237436.66,1488722.01,965,72.2
CT-2022-4687,Aracaju,Cultura e Esporte,Concluída,1312844.59,0.0,0,100.0
CT-2022-4688,Estância,Educação,Em Andamento,1286857.4,0.0,0,62.1
CT-2022-4689,Nossa Senhora do Socorro,Infraestrutura,Concluída,165167.09,0.0,0,100.0
CT-2022-4690,Aracaju,Cultura e Esporte,Em Andamento,1847713.86,0.0,0,31.9
CT-2022-4691,Aracaju,Educação,Concluída,5985708.85,598893.5,0,100.0
CT-2022-4692,Itabaiana,Educação,Em Andamento,494618.6,0.0,0,38.4
CT-2022-4693,São Cristóvão,Cultura e Esporte,Paralisada,347363.47,105382.54,429,58.2
CT-2022-4694,Barra dos Coqueiros,Saúde,Paralisada,3283903.36,6519094.34,1060,28.1
CT-2022-4695,Aracaju,Segurança,Em Andamento,4596820.24,0.0,0,35.1
CT-2022-4696,São Cristóvão,Segurança,Paralisada,986704.77,356293.38,575,42.7
CT-2022-4697,Aracaju,Cultura e Esporte,Atrasada,7280933.22,2886728.24,291,45.1
CT-2022-4698,Nossa Senhora do Socorro,Infraestrutura,Paralisada,3587458.39,1874234.69,336,50.7
CT-2022-4699,Aracaju,Saúde,Paralisada,2093675.31,7213582.42,1467,34.6
CT-2022-4700,Aracaju,Saúde,Paralisada,4969707.58,6074473.99,1342,72.1
CT-2022-4701,Estância,Cultura e Esporte,Paralisada,1324242.48,315205.31,245,16.1
CT-2022-4702,Lagarto,Cultura e Esporte,Concluída,1093227.48,41680.72,0,100.0
CT-2022-4703,Estância,Segurança,Concluída,1060979.67,0.0,0,100.0
CT-2022-4704,Estância,Infraestrutura,Concluída,759452.98,11018.24,0,100.0
CT-2022-4705,Nossa Senhora do Socorro,Segurança,Em Andamento,6467047.22,0.0,0,45.0
CT-2022-4706,Estância,Cultura e Esporte,Atrasada,1642556.13,485345.73,264,81.3
CT-2022-4707,Lagarto,Cultura e Esporte,Atrasada,6366528.54,2033192.26,45,80.3
CT-2022-4708,Aracaju,Saúde,Paralisada,6599272.96,21260500.51,1413,56.0
CT-2022-4709,Lagarto,Infraestrutura,Paralisada,572223.75,105765.58,767,28.6
CT-2022-4710,Itabaiana,Cultura e Esporte,Paralisada,273116.0,50672.94,132,62.7
CT-2022-4711,Lagarto,Saúde,Em Andamento,10522874.93,0.0,0,62.6
CT-2022-4712,Aracaju,Segurança,Atrasada,861381.59,323055.22,239,72.9
CT-2022-4713,Lagarto,Segurança,Paralisada,1594569.84,345177.95,697,35.3
CT-2022-4714,São Cristóvão,Saúde,Paralisada,568305.15,1883413.87,1502,37.4
CT-2022-4715,Estância,Educação,Em Andamento,8953450.3,0.0,0,78.4
CT-2022-4716,Aracaju,Segurança,Atrasada,437067.14,84342.68,276,44.1
CT-2022-4717,Aracaju,Educação,Paralisada,5088934.12,2727370.1,600,20.9
CT-2022-4718,Nossa Senhora do Socorro,Saúde,Paralisada,6068507.07,10281109.15,1197,69.2
CT-2022-4719,Barra dos Coqueiros,Infraestrutura,Concluída,7867723.21,419289.87,0,100.0
CT-2022-4720,Aracaju,Cultura e Esporte,Concluída,2001429.43,0.0,0,100.0
CT-2022-4721,Aracaju,Segurança,Concluída,2628580.1,254757.06,0,100.0
CT-2022-4722,Aracaju,Cultura e Esporte,Concluída,2279622.03,0.0,0,100.0
CT-2022-4723,Estância,Educação,Concluída,2470146.45,0.0,0,100.0
CT-2022-4724,Lagarto,Segurança,Concluída,980627.21,57191.98,0,100.0
CT-2022-4725,Barra dos Coqueiros,Infraestrutura,Concluída,2731930.7,107644.32,0,100.0
CT-2022-4726,Nossa Senhora do Socorro,Infraestrutura,Concluída,1054486.9,0.0,0,100.0
CT-2022-4727,Nossa Senhora do Socorro,Infraestrutura,Concluída,2784007.46,0.0,0,100.0
CT-2022-4728,São Cristóvão,Infraestrutura,Paralisada,5359957.75,2033318.62,667,10.4
CT-2022-4729,Estância,Cultura e Esporte,Em Andamento,158842.41,0.0,0,59.6
CT-2022-4730,São Cristóvão,Cultura e Esporte,Atrasada,6117346.11,1851913.72,69,44.9
CT-2022-4731,Lagarto,Educação,Concluída,1919116.45,0.0,0,100.0
CT-2022-4732,Aracaju,Cultura e Esporte,Concluída,2977135.75,0.0,0,100.0
CT-2022-4733,Nossa Senhora do Socorro,Educação,Concluída,1040441.92,0.0,0,100.0
CT-2022-4734,Barra dos Coqueiros,Cultura e Esporte,Atrasada,20151966.63,4568359.05,196,42.1
CT-2022-4735,Aracaju,Educação,Atrasada,3013997.18,732053.37,98,48.9
CT-2022-4736,São Cristóvão,Saúde,Paralisada,10976082.41,26018392.16,911,51.3
CT-2022-4737,Estância,Infraestrutura,Concluída,4593111.75,160692.75,0,100.0
CT-2022-4738,Aracaju,Segurança,Atrasada,6412748.35,1947731.0,283,74.0
CT-2022-4739,Estância,Cultura e Esporte,Concluída,1047325.81,519.68,0,100.0
CT-2022-4740,Barra dos Coqueiros,Infraestrutura,Paralisada,3250377.87,567978.05,342,47.8
CT-2022-4741,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,1460883.22,553411.31,355,26.2
CT-2022-4742,São Cristóvão,Educação,Em Andamento,5254380.41,0.0,0,23.5
CT-2022-4743,Barra dos Coqueiros,Cultura e Esporte,Concluída,11348109.97,0.0,0,100.0
CT-2022-4744,Estância,Infraestrutura,Concluída,870527.96,0.0,0,100.0
CT-2022-4745,Estância,Infraestrutura,Atrasada,4149447.19,598590.79,330,44.4
CT-2022-4746,Lagarto,Cultura e Esporte,Em Andamento,4249561.83,0.0,0,79.2
CT-2022-4747,Aracaju,Segurança,Em Andamento,1442755.58,0.0,0,54.7
CT-2022-4748,São Cristóvão,Segurança,Em Andamento,613526.61,0.0,0,18.5
CT-2022-4749,Nossa Senhora do Socorro,Saúde,Paralisada,1302857.87,3448651.36,782,60.5
CT-2022-4750,São Cristóvão,Saúde,Concluída,700619.92,0.0,0,100.0
CT-2022-4751,Barra dos Coqueiros,Saúde,Paralisada,6600070.0,12649452.06,1524,60.7
CT-2022-4752,Barra dos Coqueiros,Educação,Concluída,5417380.5,0.0,0,100.0
CT-2022-4753,Aracaju,Segurança,Concluída,4495538.58,0.0,0,100.0
CT-2022-4754,Nossa Senhora do Socorro,Saúde,Paralisada,4411662.02,8844728.79,1676,43.6
CT-2022-4755,Aracaju,Segurança,Concluída,1681200.67,183093.51,0,100.0
CT-2022-4756,Itabaiana,Cultura e Esporte,Paralisada,7274947.07,3246641.06,537,56.3
CT-2022-4757,Tobias Barreto,Cultura e Esporte,Atrasada,5136908.5,1775159.45,88,64.7
CT-2022-4758,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,7243338.95,0.0,0,69.0
CT-2022-4759,Nossa Senhora do Socorro,Infraestrutura,Concluída,2224793.23,0.0,0,100.0
CT-2022-4760,Nossa Senhora do Socorro,Segurança,Paralisada,1151047.13,612888.3,790,37.0
CT-2022-4761,Aracaju,Cultura e Esporte,Paralisada,3287324.75,1929021.08,439,22.7
CT-2022-4762,Nossa Senhora do Socorro,Saúde,Em Andamento,3589311.12,0.0,0,29.6
CT-2022-4763,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,3825914.25,0.0,0,100.0
CT-2022-4764,Aracaju,Segurança,Em Andamento,1620533.65,0.0,0,50.8
CT-2022-4765,Aracaju,Educação,Concluída,2324725.97,238210.05,0,100.0
CT-2022-4766,Aracaju,Cultura e Esporte,Concluída,504956.53,56612.54,0,100.0
CT-2022-4767,Aracaju,Infraestrutura,Atrasada,2899903.67,660764.69,78,63.3
CT-2022-4768,Aracaju,Infraestrutura,Concluída,2023101.96,0.0,0,100.0
CT-2022-4769,Aracaju,Segurança,Concluída,782713.99,0.0,0,100.0
CT-2022-4770,Aracaju,Segurança,Concluída,2186334.17,307032.06,0,100.0
CT-2022-4771,Tobias Barreto,Saúde,Concluída,1433855.71,100493.35,0,100.0
CT-2022-4772,Aracaju,Saúde,Paralisada,3338742.59,10806819.94,1534,71.5
CT-2022-4773,Estância,Infraestrutura,Paralisada,5091830.81,1791015.48,182,24.5
CT-2022-4774,Aracaju,Cultura e Esporte,Concluída,1730230.14,0.0,0,100.0
CT-2022-4775,Aracaju,Saúde,Atrasada,5532326.96,717234.78,285,39.2
CT-2022-4776,Itabaiana,Saúde,Paralisada,723178.2,91975.08,290,29.0
CT-2022-4777,Aracaju,Saúde,Paralisada,3179746.91,5567888.23,974,65.2
CT-2022-4778,Lagarto,Saúde,Paralisada,1832848.88,277312.86,787,10.6
CT-2022-4779,Aracaju,Saúde,Paralisada,1566021.41,4309534.08,755,19.9
CT-2022-4780,Itabaiana,Cultura e Esporte,Concluída,927074.48,102997.27,0,100.0
CT-2022-4781,Aracaju,Educação,Concluída,982243.29,31324.25,0,100.0
CT-2022-4782,Aracaju,Saúde,Paralisada,1988916.36,3430527.85,982,32.0
CT-2022-4783,Nossa Senhora do Socorro,Segurança,Paralisada,5618408.01,1182589.7,489,54.1
CT-2022-4784,Estância,Educação,Concluída,2555222.93,162615.58,0,100.0
CT-2022-4785,São Cristóvão,Infraestrutura,Em Andamento,2697934.1,0.0,0,38.1
CT-2022-4786,Itabaiana,Cultura e Esporte,Em Andamento,3889448.64,0.0,0,42.5
CT-2022-4787,Itabaiana,Saúde,Atrasada,1182198.03,324613.06,210,58.6
CT-2022-4788,Tobias Barreto,Infraestrutura,Concluída,1585961.63,35996.81,0,100.0
CT-2022-4789,Aracaju,Educação,Atrasada,5804094.72,1629253.47,294,66.2
CT-2022-4790,Nossa Senhora do Socorro,Educação,Concluída,309303.43,0.0,0,100.0
CT-2022-4791,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,2311460.26,0.0,0,100.0
CT-2022-4792,Aracaju,Cultura e Esporte,Concluída,2449010.29,41092.68,0,100.0
CT-2022-4793,Itabaiana,Saúde,Concluída,2559127.68,0.0,0,100.0
CT-2022-4794,Nossa Senhora do Socorro,Segurança,Em Andamento,4449170.03,0.0,0,48.1
CT-2022-4795,Barra dos Coqueiros,Cultura e Esporte,Concluída,1950653.65,0.0,0,100.0
CT-2022-4796,Barra dos Coqueiros,Educação,Atrasada,5718998.64,2104670.65,103,52.7
CT-2022-4797,Aracaju,Infraestrutura,Concluída,1392368.59,137230.71,0,100.0
CT-2022-4798,São Cristóvão,Infraestrutura,Concluída,1394400.79,0.0,0,100.0
CT-2022-4799,Aracaju,Infraestrutura,Concluída,10118211.17,199909.27,0,100.0
CT-2022-4800,Aracaju,Cultura e Esporte,Em Andamento,1326616.37,0.0,0,58.1
CT-2022-4801,São Cristóvão,Saúde,Paralisada,789981.53,1128089.36,1514,53.9
CT-2022-4802,Nossa Senhora do Socorro,Educação,Concluída,2557438.03,0.0,0,100.0
CT-2022-4803,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,9271928.81,3091607.79,366,49.2
CT-2022-4804,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,4682085.37,0.0,0,40.4
CT-2022-4805,Estância,Segurança,Concluída,1869000.6,0.0,0,100.0
CT-2022-4806,Aracaju,Infraestrutura,Concluída,2264652.13,0.0,0,100.0
CT-2022-4807,Aracaju,Educação,Concluída,18616405.33,2047383.88,0,100.0
CT-2022-4808,São Cristóvão,Infraestrutura,Concluída,3956974.31,583803.27,0,100.0
CT-2022-4809,Tobias Barreto,Saúde,Paralisada,469525.46,77435.17,863,19.4
CT-2022-4810,Aracaju,Saúde,Paralisada,2973191.47,9618807.34,1718,12.7
CT-2022-4811,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,8692702.97,0.0,0,100.0
CT-2022-4812,Aracaju,Saúde,Paralisada,793490.34,2008865.76,1745,50.6
CT-2022-4813,Barra dos Coqueiros,Educação,Paralisada,4606652.78,899002.74,264,32.9
CT-2022-4814,Aracaju,Cultura e Esporte,Paralisada,1757946.84,998690.27,200,62.8
CT-2022-4815,São Cristóvão,Educação,Atrasada,614170.21,66413.51,180,43.0
CT-2022-4816,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,5616802.54,0.0,0,48.0
CT-2022-4817,Estância,Saúde,Concluída,3211134.8,0.0,0,100.0
CT-2022-4818,Estância,Saúde,Concluída,188495.55,0.0,0,100.0
CT-2022-4819,Lagarto,Cultura e Esporte,Concluída,5480716.88,0.0,0,100.0
CT-2022-4820,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,2452298.37,0.0,0,27.5
CT-2022-4821,Nossa Senhora do Socorro,Saúde,Concluída,3085404.34,0.0,0,100.0
CT-2022-4822,Nossa Senhora do Socorro,Saúde,Paralisada,2635693.23,3782150.1,886,73.2
CT-2022-4823,São Cristóvão,Educação,Em Andamento,1634491.59,0.0,0,45.3
CT-2022-4824,Barra dos Coqueiros,Saúde,Paralisada,588631.94,1952856.19,689,72.0
CT-2022-4825,Aracaju,Cultura e Esporte,Paralisada,3957065.91,1812058.07,123,23.4
CT-2022-4826,Lagarto,Educação,Paralisada,3605564.93,622599.82,289,70.9
CT-2022-4827,Itabaiana,Educação,Atrasada,6032178.67,2054667.96,152,66.8
CT-2022-4828,Aracaju,Cultura e Esporte,Atrasada,3010708.05,429089.82,253,30.9
CT-2022-4829,Aracaju,Cultura e Esporte,Concluída,285840.65,0.0,0,100.0
CT-2022-4830,Lagarto,Infraestrutura,Concluída,1743606.79,48157.63,0,100.0
CT-2022-4831,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,481131.91,0.0,0,8.4
CT-2022-4832,Nossa Senhora do Socorro,Infraestrutura,Paralisada,2874336.62,1496771.25,368,26.2
CT-2022-4833,Estância,Segurança,Em Andamento,831924.52,0.0,0,52.5
CT-2022-4834,Lagarto,Segurança,Concluída,8768360.02,0.0,0,100.0
CT-2022-4835,Tobias Barreto,Saúde,Em Andamento,656644.2,0.0,0,47.9
CT-2022-4836,Estância,Segurança,Atrasada,5518775.71,1278614.54,188,24.3
CT-2022-4837,Aracaju,Educação,Paralisada,2965277.18,1600840.8,217,24.2
CT-2022-4838,Nossa Senhora do Socorro,Educação,Concluída,1256434.94,49286.89,0,100.0
CT-2022-4839,Nossa Senhora do Socorro,Saúde,Paralisada,4851786.0,10102258.5,1287,34.2
CT-2022-4840,Estância,Segurança,Paralisada,10288010.94,2787004.43,437,48.1
CT-2022-4841,Aracaju,Segurança,Paralisada,617572.28,322619.92,608,12.0
CT-2022-4842,Aracaju,Educação,Concluída,5636739.44,231192.65,0,100.0
CT-2022-4843,Aracaju,Infraestrutura,Concluída,5158029.07,0.0,0,100.0
CT-2022-4844,São Cristóvão,Saúde,Paralisada,4434079.57,14577219.72,1595,64.1
CT-2022-4845,Aracaju,Saúde,Paralisada,1096626.0,3220658.11,1416,10.1
CT-2022-4846,Aracaju,Cultura e Esporte,Paralisada,4567150.25,2355086.68,375,27.6
CT-2022-4847,Itabaiana,Cultura e Esporte,Concluída,396999.53,0.0,0,100.0
CT-2022-4848,Aracaju,Segurança,Concluída,484234.9,0.0,0,100.0
CT-2022-4849,Nossa Senhora do Socorro,Saúde,Paralisada,1249658.05,3791461.4,1640,38.5
CT-2022-4850,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,1041982.13,0.0,0,100.0
CT-2022-4851,São Cristóvão,Cultura e Esporte,Paralisada,2087526.55,1173607.83,830,23.8
CT-2022-4852,Estância,Saúde,Em Andamento,2651375.36,0.0,0,70.3
CT-2022-4853,Aracaju,Saúde,Paralisada,1223093.5,2601312.69,1734,40.0
CT-2022-4854,Aracaju,Infraestrutura,Em Andamento,3719972.1,0.0,0,11.3
CT-2022-4855,Estância,Infraestrutura,Paralisada,170835.71,30001.33,465,18.5
CT-2022-4856,Aracaju,Educação,Concluída,930095.29,0.0,0,100.0
CT-2022-4857,São Cristóvão,Educação,Concluída,1456858.66,481.73,0,100.0
CT-2022-4858,Aracaju,Infraestrutura,Atrasada,1651827.35,526010.41,223,61.3
CT-2022-4859,Aracaju,Segurança,Paralisada,1508462.53,643021.93,896,49.0
CT-2022-4860,Aracaju,Infraestrutura,Concluída,186850.71,17513.46,0,100.0
CT-2022-4861,Estância,Infraestrutura,Em Andamento,8486309.45,0.0,0,5.7
CT-2022-4862,Aracaju,Infraestrutura,Em Andamento,4475962.85,0.0,0,48.8
CT-2022-4863,São Cristóvão,Segurança,Atrasada,167356.47,25245.1,114,69.6
CT-2022-4864,Aracaju,Segurança,Em Andamento,1446624.12,0.0,0,72.0
CT-2022-4865,São Cristóvão,Educação,Concluída,1902786.02,0.0,0,100.0
CT-2022-4866,Lagarto,Cultura e Esporte,Concluída,882841.72,0.0,0,100.0
CT-2022-4867,São Cristóvão,Segurança,Concluída,7580152.05,291816.48,0,100.0
CT-2022-4868,Aracaju,Saúde,Paralisada,4072183.74,13467812.84,622,23.6
CT-2022-4869,Aracaju,Infraestrutura,Paralisada,6124706.28,1188179.75,286,35.2
CT-2022-4870,Itabaiana,Infraestrutura,Concluída,4166005.83,0.0,0,100.0
CT-2022-4871,Aracaju,Saúde,Concluída,1465354.87,0.0,0,100.0
CT-2022-4872,Lagarto,Infraestrutura,Em Andamento,2091828.1,0.0,0,43.8
CT-2022-4873,Aracaju,Educação,Concluída,336954.43,0.0,0,100.0
CT-2022-4874,Aracaju,Cultura e Esporte,Em Andamento,1792040.69,0.0,0,75.9
CT-2022-4875,Aracaju,Saúde,Atrasada,5000150.43,1919820.12,160,93.0
CT-2022-4876,Itabaiana,Educação,Paralisada,4283179.25,1485500.45,640,6.6
CT-2022-4877,Estância,Educação,Paralisada,4756356.67,1550286.98,432,35.2
CT-2022-4878,Estância,Educação,Em Andamento,1096842.68,0.0,0,13.8
CT-2022-4879,Itabaiana,Cultura e Esporte,Concluída,461974.41,0.0,0,100.0
CT-2022-4880,Nossa Senhora do Socorro,Educação,Concluída,1999333.43,0.0,0,100.0
CT-2022-4881,Aracaju,Segurança,Concluída,2114836.88,55697.4,0,100.0
CT-2022-4882,Lagarto,Cultura e Esporte,Paralisada,3087579.92,946625.05,639,58.0
CT-2022-4883,Aracaju,Segurança,Em Andamento,446969.92,0.0,0,23.0
CT-2022-4884,Tobias Barreto,Educação,Em Andamento,268332.35,0.0,0,44.5
CT-2022-4885,Lagarto,Cultura e Esporte,Concluída,4275014.97,0.0,0,100.0
CT-2022-4886,Aracaju,Segurança,Concluída,3221587.2,0.0,0,100.0
CT-2022-4887,Estância,Segurança,Paralisada,895071.17,346344.18,398,63.4
CT-2022-4888,Itabaiana,Infraestrutura,Paralisada,5635194.01,2556270.52,658,64.9
CT-2022-4889,Aracaju,Infraestrutura,Paralisada,1431130.38,177289.31,751,70.4
CT-2022-4890,Lagarto,Infraestrutura,Concluída,2110691.39,0.0,0,100.0
CT-2022-4891,Aracaju,Cultura e Esporte,Paralisada,554439.66,140578.75,779,56.8
CT-2022-4892,São Cristóvão,Segurança,Em Andamento,10949692.35,0.0,0,37.9
CT-2022-4893,Aracaju,Saúde,Em Andamento,4026298.99,0.0,0,25.6
CT-2022-4894,São Cristóvão,Cultura e Esporte,Concluída,973747.48,25600.38,0,100.0
CT-2022-4895,Nossa Senhora do Socorro,Educação,Concluída,9097961.92,0.0,0,100.0
CT-2022-4896,Aracaju,Saúde,Em Andamento,1593801.06,0.0,0,74.5
CT-2022-4897,Aracaju,Educação,Concluída,1811972.95,182998.53,0,100.0
CT-2022-4898,Estância,Cultura e Esporte,Paralisada,690864.53,230364.21,540,68.0
CT-2022-4899,Nossa Senhora do Socorro,Infraestrutura,Paralisada,1818687.25,819218.2,140,28.0
CT-2022-4900,Lagarto,Cultura e Esporte,Concluída,11017949.81,0.0,0,100.0
CT-2022-4901,Itabaiana,Educação,Atrasada,1852949.37,272858.81,72,77.8
CT-2022-4902,Aracaju,Infraestrutura,Concluída,3763396.03,505717.65,0,100.0
CT-2022-4903,São Cristóvão,Cultura e Esporte,Concluída,11671667.69,723241.97,0,100.0
CT-2022-4904,Estância,Infraestrutura,Paralisada,3075562.17,671643.02,791,35.5
CT-2022-4905,Itabaiana,Cultura e Esporte,Em Andamento,1154942.83,0.0,0,47.6
CT-2022-4906,Aracaju,Segurança,Concluída,1413422.14,0.0,0,100.0
CT-2022-4907,Aracaju,Educação,Concluída,959976.2,125721.28,0,100.0
CT-2022-4908,Aracaju,Segurança,Concluída,8953855.8,972884.45,0,100.0
CT-2022-4909,Aracaju,Educação,Concluída,6857741.72,0.0,0,100.0
CT-2022-4910,Itabaiana,Segurança,Paralisada,3182887.58,1386093.51,428,28.6
CT-2022-4911,Barra dos Coqueiros,Cultura e Esporte,Paralisada,397077.66,209603.55,564,34.6
CT-2022-4912,Itabaiana,Cultura e Esporte,Atrasada,4855331.87,1485488.93,361,64.7
CT-2022-4913,Nossa Senhora do Socorro,Educação,Concluída,5253269.13,0.0,0,100.0
CT-2022-4914,Itabaiana,Educação,Em Andamento,4314146.82,0.0,0,8.2
CT-2022-4915,Barra dos Coqueiros,Cultura e Esporte,Atrasada,715299.93,160219.0,123,28.2
CT-2022-4916,Estância,Segurança,Em Andamento,1145037.67,0.0,0,11.5
CT-2022-4917,São Cristóvão,Cultura e Esporte,Concluída,5172585.78,529606.66,0,100.0
CT-2022-4918,Aracaju,Infraestrutura,Em Andamento,1908824.08,0.0,0,43.1
CT-2022-4919,São Cristóvão,Educação,Em Andamento,981858.7,0.0,0,76.4
CT-2022-4920,Lagarto,Infraestrutura,Paralisada,3232347.58,945640.87,664,9.3
CT-2022-4921,Lagarto,Educação,Concluída,2851002.54,41252.31,0,100.0
CT-2022-4922,Nossa Senhora do Socorro,Saúde,Paralisada,2348178.75,4845230.89,1498,35.2
CT-2022-4923,Aracaju,Cultura e Esporte,Paralisada,1414595.5,650460.11,241,37.6
CT-2022-4924,São Cristóvão,Educação,Concluída,4621138.39,191713.95,0,100.0
CT-2022-4925,Itabaiana,Infraestrutura,Concluída,2675563.27,0.0,0,100.0
CT-2022-4926,Itabaiana,Educação,Concluída,6169167.93,0.0,0,100.0
CT-2022-4927,Itabaiana,Cultura e Esporte,Concluída,5461935.7,0.0,0,100.0
CT-2022-4928,Barra dos Coqueiros,Segurança,Concluída,8736493.7,0.0,0,100.0
CT-2022-4929,São Cristóvão,Segurança,Paralisada,4198920.2,856542.76,124,40.4
CT-2022-4930,Aracaju,Cultura e Esporte,Em Andamento,596716.23,0.0,0,21.0
CT-2022-4931,Nossa Senhora do Socorro,Educação,Paralisada,1514420.64,405529.04,785,67.7
